X,E,XE,X^*,P1,X^*P[1],Y,X^*Y,Y^*,P[2],Y^*P[2],t
259.0,34.0,60.0,367.0,13.0,19.0,264.0,52.0,232.0,13.0,19.0,53.43244467880666
259.0,35.0,59.0,368.0,13.0,19.0,264.0,52.0,232.0,13.0,19.0,53.43247271835711
259.0,35.0,59.0,367.0,13.0,19.0,263.0,53.0,232.0,13.0,19.0,53.47036338132318
259.0,36.0,58.0,368.0,13.0,19.0,263.0,53.0,232.0,13.0,19.0,53.47313677918832
258.0,35.0,59.0,368.0,13.0,19.0,263.0,53.0,232.0,13.0,19.0,53.48519479566161
258.0,35.0,59.0,367.0,12.0,20.0,263.0,53.0,232.0,13.0,19.0,53.528682439060475
258.0,36.0,58.0,368.0,12.0,20.0,263.0,53.0,232.0,13.0,19.0,53.533000229857
258.0,36.0,58.0,368.0,12.0,20.0,263.0,53.0,231.0,12.0,20.0,53.53440494492219
258.0,37.0,57.0,369.0,12.0,20.0,263.0,53.0,231.0,12.0,20.0,53.59612595245491
257.0,36.0,58.0,369.0,12.0,20.0,263.0,53.0,231.0,12.0,20.0,53.68036160717024
257.0,36.0,58.0,368.0,12.0,20.0,262.0,54.0,231.0,12.0,20.0,53.686985305576265
258.0,36.0,58.0,368.0,13.0,19.0,262.0,54.0,231.0,12.0,20.0,53.7299193849963
258.0,36.0,58.0,367.0,13.0,19.0,261.0,55.0,231.0,12.0,20.0,53.746159980834605
258.0,36.0,58.0,368.0,13.0,19.0,261.0,54.0,232.0,12.0,20.0,53.7569027728942
258.0,36.0,58.0,369.0,13.0,19.0,261.0,53.0,233.0,12.0,20.0,53.76888816178579
258.0,36.0,58.0,368.0,13.0,19.0,260.0,54.0,233.0,12.0,20.0,53.776160439976984
258.0,36.0,58.0,369.0,13.0,19.0,260.0,53.0,234.0,12.0,20.0,53.78224393393443
258.0,37.0,57.0,370.0,13.0,19.0,260.0,53.0,234.0,12.0,20.0,53.78538042628644
257.0,36.0,58.0,370.0,13.0,19.0,260.0,53.0,234.0,12.0,20.0,53.83073563429458
256.0,35.0,59.0,370.0,13.0,19.0,260.0,53.0,234.0,12.0,20.0,53.86244096556079
255.0,34.0,60.0,370.0,13.0,19.0,260.0,53.0,234.0,12.0,20.0,53.88892197871083
255.0,35.0,59.0,371.0,13.0,19.0,260.0,53.0,234.0,12.0,20.0,53.89010753671933
255.0,35.0,59.0,370.0,12.0,20.0,260.0,53.0,234.0,12.0,20.0,53.958705033824124
255.0,36.0,58.0,371.0,12.0,20.0,260.0,53.0,234.0,12.0,20.0,53.96399753345933
255.0,37.0,57.0,372.0,12.0,20.0,260.0,53.0,234.0,12.0,20.0,53.971626094788235
255.0,37.0,57.0,373.0,12.0,20.0,260.0,52.0,235.0,12.0,20.0,53.99267420765229
255.0,37.0,57.0,374.0,12.0,20.0,260.0,51.0,236.0,12.0,20.0,53.997526266680296
255.0,37.0,57.0,375.0,12.0,20.0,260.0,50.0,237.0,12.0,20.0,54.011643892000166
254.0,36.0,58.0,375.0,12.0,20.0,260.0,50.0,237.0,12.0,20.0,54.06389697775214
254.0,36.0,58.0,374.0,12.0,20.0,259.0,51.0,237.0,12.0,20.0,54.06786274218073
254.0,36.0,58.0,373.0,12.0,20.0,258.0,52.0,237.0,12.0,20.0,54.0743556110052
255.0,36.0,58.0,373.0,13.0,19.0,258.0,52.0,237.0,12.0,20.0,54.080792250283906
255.0,36.0,58.0,372.0,13.0,19.0,257.0,53.0,237.0,12.0,20.0,54.08320860274593
255.0,36.0,58.0,372.0,13.0,19.0,258.0,53.0,237.0,13.0,19.0,54.09649735687681
255.0,37.0,57.0,373.0,13.0,19.0,258.0,53.0,237.0,13.0,19.0,54.10625857437856
255.0,37.0,57.0,373.0,13.0,19.0,259.0,53.0,237.0,14.0,18.0,54.133220364035715
255.0,37.0,57.0,374.0,13.0,19.0,259.0,52.0,238.0,14.0,18.0,54.168439813947884
255.0,37.0,57.0,374.0,13.0,19.0,260.0,52.0,238.0,15.0,17.0,54.169196745249664
255.0,38.0,56.0,375.0,13.0,19.0,260.0,52.0,238.0,15.0,17.0,54.20498451237015
254.0,37.0,57.0,375.0,13.0,19.0,260.0,52.0,238.0,15.0,17.0,54.22697466446099
254.0,37.0,57.0,376.0,13.0,19.0,260.0,51.0,239.0,15.0,17.0,54.24324978540837
253.0,36.0,58.0,376.0,13.0,19.0,260.0,51.0,239.0,15.0,17.0,54.264130252474665
254.0,36.0,58.0,376.0,14.0,18.0,260.0,51.0,239.0,15.0,17.0,54.27375144287879
254.0,37.0,57.0,377.0,14.0,18.0,260.0,51.0,239.0,15.0,17.0,54.30701874972153
254.0,37.0,57.0,377.0,14.0,18.0,261.0,51.0,239.0,16.0,16.0,54.32092839753876
253.0,36.0,58.0,377.0,14.0,18.0,261.0,51.0,239.0,16.0,16.0,54.329246740657275
253.0,36.0,58.0,376.0,14.0,18.0,260.0,52.0,239.0,16.0,16.0,54.334803707906055
253.0,36.0,58.0,375.0,14.0,18.0,259.0,53.0,239.0,16.0,16.0,54.336500789923825
253.0,36.0,58.0,374.0,13.0,19.0,259.0,53.0,239.0,16.0,16.0,54.338129305333304
252.0,35.0,59.0,374.0,13.0,19.0,259.0,53.0,239.0,16.0,16.0,54.37358367394839
252.0,35.0,59.0,373.0,12.0,20.0,259.0,53.0,239.0,16.0,16.0,54.381500238398296
252.0,35.0,59.0,372.0,12.0,20.0,258.0,54.0,239.0,16.0,16.0,54.38169439826498
252.0,35.0,59.0,371.0,12.0,20.0,257.0,55.0,239.0,16.0,16.0,54.39030234646541
252.0,35.0,59.0,370.0,12.0,20.0,256.0,56.0,239.0,16.0,16.0,54.3930090404685
253.0,35.0,59.0,370.0,13.0,19.0,256.0,56.0,239.0,16.0,16.0,54.42489721426851
253.0,35.0,59.0,369.0,13.0,19.0,255.0,57.0,239.0,16.0,16.0,54.4812634420612
253.0,35.0,59.0,368.0,12.0,20.0,255.0,57.0,239.0,16.0,16.0,54.48771047542872
253.0,36.0,58.0,369.0,12.0,20.0,255.0,57.0,239.0,16.0,16.0,54.51365289898314
253.0,36.0,58.0,370.0,12.0,20.0,255.0,56.0,240.0,16.0,16.0,54.52178473127627
253.0,36.0,58.0,369.0,12.0,20.0,254.0,57.0,240.0,16.0,16.0,54.56888397792192
253.0,36.0,58.0,368.0,11.0,21.0,254.0,57.0,240.0,16.0,16.0,54.575117223002565
253.0,36.0,58.0,367.0,11.0,21.0,253.0,58.0,240.0,16.0,16.0,54.597817909734964
253.0,37.0,57.0,368.0,11.0,21.0,253.0,58.0,240.0,16.0,16.0,54.59826531316142
253.0,37.0,57.0,368.0,11.0,21.0,254.0,58.0,240.0,17.0,15.0,54.601353913379725
253.0,37.0,57.0,369.0,11.0,21.0,254.0,57.0,241.0,17.0,15.0,54.61547278411623
253.0,37.0,57.0,370.0,11.0,21.0,254.0,56.0,242.0,17.0,15.0,54.621284411147464
254.0,37.0,57.0,370.0,12.0,20.0,254.0,56.0,242.0,17.0,15.0,54.632174925869855
254.0,37.0,57.0,369.0,12.0,20.0,253.0,57.0,242.0,17.0,15.0,54.647596482274395
254.0,37.0,57.0,370.0,12.0,20.0,253.0,56.0,243.0,17.0,15.0,54.659308002343785
254.0,37.0,57.0,371.0,12.0,20.0,253.0,55.0,244.0,17.0,15.0,54.66067719308933
253.0,36.0,58.0,371.0,12.0,20.0,253.0,55.0,244.0,17.0,15.0,54.68517396942947
253.0,36.0,58.0,370.0,12.0,20.0,252.0,56.0,244.0,17.0,15.0,54.74314373824271
253.0,36.0,58.0,370.0,12.0,20.0,252.0,56.0,243.0,16.0,16.0,54.75292595586001
253.0,36.0,58.0,369.0,11.0,21.0,252.0,56.0,243.0,16.0,16.0,54.763865797369874
253.0,36.0,58.0,369.0,11.0,21.0,253.0,56.0,243.0,17.0,15.0,54.76995447592407
253.0,36.0,58.0,368.0,11.0,21.0,252.0,57.0,243.0,17.0,15.0,54.786234165127134
253.0,36.0,58.0,367.0,11.0,21.0,251.0,58.0,243.0,17.0,15.0,54.7863414338814
253.0,37.0,57.0,368.0,11.0,21.0,251.0,58.0,243.0,17.0,15.0,54.80980332505305
253.0,37.0,57.0,367.0,11.0,21.0,250.0,59.0,243.0,17.0,15.0,54.83565650684403
253.0,37.0,57.0,366.0,11.0,21.0,249.0,60.0,243.0,17.0,15.0,54.8390049003808
253.0,37.0,57.0,365.0,10.0,22.0,249.0,60.0,243.0,17.0,15.0,54.853450946115466
253.0,37.0,57.0,365.0,10.0,22.0,249.0,60.0,242.0,16.0,16.0,54.86254559942342
252.0,36.0,58.0,365.0,10.0,22.0,249.0,60.0,242.0,16.0,16.0,54.865472108856494
252.0,36.0,58.0,364.0,10.0,22.0,248.0,61.0,242.0,16.0,16.0,54.87479091920195
252.0,36.0,58.0,365.0,10.0,22.0,248.0,60.0,243.0,16.0,16.0,54.886353335818455
251.0,35.0,59.0,365.0,10.0,22.0,248.0,60.0,243.0,16.0,16.0,54.899951024151974
251.0,35.0,59.0,365.0,10.0,22.0,248.0,60.0,242.0,15.0,17.0,54.918979493286734
251.0,36.0,58.0,366.0,10.0,22.0,248.0,60.0,242.0,15.0,17.0,54.956029612572436
251.0,36.0,58.0,365.0,10.0,22.0,247.0,61.0,242.0,15.0,17.0,54.97616195934738
251.0,36.0,58.0,366.0,10.0,22.0,247.0,60.0,243.0,15.0,17.0,55.01184029351377
250.0,35.0,59.0,366.0,10.0,22.0,247.0,60.0,243.0,15.0,17.0,55.03524221619587
249.0,34.0,60.0,366.0,10.0,22.0,247.0,60.0,243.0,15.0,17.0,55.04003853553224
249.0,34.0,60.0,367.0,10.0,22.0,247.0,59.0,244.0,15.0,17.0,55.06191448791982
249.0,35.0,59.0,368.0,10.0,22.0,247.0,59.0,244.0,15.0,17.0,55.102399496961695
249.0,35.0,59.0,367.0,10.0,22.0,246.0,60.0,244.0,15.0,17.0,55.124853078447515
249.0,36.0,58.0,368.0,10.0,22.0,246.0,60.0,244.0,15.0,17.0,55.14076323512749
248.0,35.0,59.0,368.0,10.0,22.0,246.0,60.0,244.0,15.0,17.0,55.15453242254834
248.0,35.0,59.0,369.0,10.0,22.0,246.0,59.0,245.0,15.0,17.0,55.17135455903941
248.0,35.0,59.0,368.0,10.0,22.0,245.0,60.0,245.0,15.0,17.0,55.21290950619401
248.0,36.0,58.0,369.0,10.0,22.0,245.0,60.0,245.0,15.0,17.0,55.21384236203217
249.0,36.0,58.0,369.0,11.0,21.0,245.0,60.0,245.0,15.0,17.0,55.26866762807123
249.0,36.0,58.0,370.0,11.0,21.0,245.0,59.0,246.0,15.0,17.0,55.28302357511557
249.0,36.0,58.0,369.0,11.0,21.0,244.0,60.0,246.0,15.0,17.0,55.292866958604584
249.0,36.0,58.0,370.0,11.0,21.0,244.0,59.0,247.0,15.0,17.0,55.29998603058327
249.0,36.0,58.0,370.0,11.0,21.0,245.0,59.0,247.0,16.0,16.0,55.30017345174267
249.0,36.0,58.0,371.0,11.0,21.0,245.0,58.0,248.0,16.0,16.0,55.3310390304077
250.0,36.0,58.0,371.0,12.0,20.0,245.0,58.0,248.0,16.0,16.0,55.34537197863997
250.0,36.0,58.0,372.0,12.0,20.0,245.0,57.0,249.0,16.0,16.0,55.34867708814646
250.0,36.0,58.0,371.0,12.0,20.0,244.0,58.0,249.0,16.0,16.0,55.37809474523304
249.0,35.0,59.0,371.0,12.0,20.0,244.0,58.0,249.0,16.0,16.0,55.404924896148756
249.0,35.0,59.0,372.0,12.0,20.0,244.0,57.0,250.0,16.0,16.0,55.41102909204756
249.0,36.0,58.0,373.0,12.0,20.0,244.0,57.0,250.0,16.0,16.0,55.43808634746802
249.0,36.0,58.0,372.0,11.0,21.0,244.0,57.0,250.0,16.0,16.0,55.451086371747465
249.0,36.0,58.0,371.0,10.0,22.0,244.0,57.0,250.0,16.0,16.0,55.490294226823764
248.0,35.0,59.0,371.0,10.0,22.0,244.0,57.0,250.0,16.0,16.0,55.50360448946316
248.0,36.0,58.0,372.0,10.0,22.0,244.0,57.0,250.0,16.0,16.0,55.506382265709696
247.0,35.0,59.0,372.0,10.0,22.0,244.0,57.0,250.0,16.0,16.0,55.50835181248113
247.0,35.0,59.0,373.0,10.0,22.0,244.0,56.0,251.0,16.0,16.0,55.54057776201772
246.0,34.0,60.0,373.0,10.0,22.0,244.0,56.0,251.0,16.0,16.0,55.571035231723386
247.0,34.0,60.0,373.0,11.0,21.0,244.0,56.0,251.0,16.0,16.0,55.58693854988631
247.0,34.0,60.0,373.0,11.0,21.0,245.0,56.0,251.0,17.0,15.0,55.609516627165
248.0,34.0,60.0,373.0,12.0,20.0,245.0,56.0,251.0,17.0,15.0,55.63819069729351
248.0,34.0,60.0,374.0,12.0,20.0,245.0,55.0,252.0,17.0,15.0,55.63850034730474
248.0,34.0,60.0,373.0,11.0,21.0,245.0,55.0,252.0,17.0,15.0,55.64286182558803
249.0,34.0,60.0,373.0,12.0,20.0,245.0,55.0,252.0,17.0,15.0,55.648830057924535
248.0,33.0,61.0,373.0,12.0,20.0,245.0,55.0,252.0,17.0,15.0,55.67470681834189
248.0,34.0,60.0,374.0,12.0,20.0,245.0,55.0,252.0,17.0,15.0,55.675130478058804
248.0,35.0,59.0,375.0,12.0,20.0,245.0,55.0,252.0,17.0,15.0,55.68155163611551
248.0,36.0,58.0,376.0,12.0,20.0,245.0,55.0,252.0,17.0,15.0,55.699818069059226
248.0,37.0,57.0,377.0,12.0,20.0,245.0,55.0,252.0,17.0,15.0,55.70764993246699
247.0,36.0,58.0,377.0,12.0,20.0,245.0,55.0,252.0,17.0,15.0,55.74026832245744
246.0,35.0,59.0,377.0,12.0,20.0,245.0,55.0,252.0,17.0,15.0,55.77635232909629
246.0,35.0,59.0,377.0,12.0,20.0,246.0,55.0,252.0,18.0,14.0,55.79075258947457
246.0,36.0,58.0,378.0,12.0,20.0,246.0,55.0,252.0,18.0,14.0,55.791723429561245
246.0,36.0,58.0,377.0,12.0,20.0,245.0,56.0,252.0,18.0,14.0,55.82625524731129
247.0,36.0,58.0,377.0,13.0,19.0,245.0,56.0,252.0,18.0,14.0,55.846731610247076
247.0,36.0,58.0,377.0,13.0,19.0,245.0,56.0,251.0,17.0,15.0,55.86588544952038
247.0,36.0,58.0,378.0,13.0,19.0,245.0,55.0,252.0,17.0,15.0,55.885572910051565
247.0,36.0,58.0,379.0,13.0,19.0,245.0,54.0,253.0,17.0,15.0,55.888521557596796
247.0,36.0,58.0,380.0,13.0,19.0,245.0,53.0,254.0,17.0,15.0,55.88858800360568
246.0,35.0,59.0,380.0,13.0,19.0,245.0,53.0,254.0,17.0,15.0,55.89522471602317
247.0,35.0,59.0,380.0,14.0,18.0,245.0,53.0,254.0,17.0,15.0,55.920088930089186
247.0,35.0,59.0,380.0,14.0,18.0,246.0,53.0,254.0,18.0,14.0,55.921322478835584
246.0,34.0,60.0,380.0,14.0,18.0,246.0,53.0,254.0,18.0,14.0,55.96102687247829
247.0,34.0,60.0,380.0,15.0,17.0,246.0,53.0,254.0,18.0,14.0,55.97345773456301
246.0,33.0,61.0,380.0,15.0,17.0,246.0,53.0,254.0,18.0,14.0,55.99016095245741
246.0,33.0,61.0,381.0,15.0,17.0,246.0,52.0,255.0,18.0,14.0,55.99344171736751
246.0,33.0,61.0,381.0,15.0,17.0,246.0,52.0,254.0,17.0,15.0,56.01821726692542
246.0,34.0,60.0,382.0,15.0,17.0,246.0,52.0,254.0,17.0,15.0,56.03619444070348
246.0,34.0,60.0,381.0,14.0,18.0,246.0,52.0,254.0,17.0,15.0,56.07075714142505
246.0,34.0,60.0,382.0,14.0,18.0,246.0,51.0,255.0,17.0,15.0,56.07689544027412
245.0,33.0,61.0,382.0,14.0,18.0,246.0,51.0,255.0,17.0,15.0,56.09163363580392
245.0,33.0,61.0,383.0,14.0,18.0,246.0,50.0,256.0,17.0,15.0,56.11169693892356
244.0,32.0,62.0,383.0,14.0,18.0,246.0,50.0,256.0,17.0,15.0,56.113374022894284
244.0,32.0,62.0,384.0,14.0,18.0,246.0,49.0,257.0,17.0,15.0,56.14305599660039
244.0,32.0,62.0,384.0,14.0,18.0,246.0,49.0,256.0,16.0,16.0,56.15211093778949
244.0,33.0,61.0,385.0,14.0,18.0,246.0,49.0,256.0,16.0,16.0,56.17964372336647
244.0,33.0,61.0,385.0,14.0,18.0,246.0,49.0,255.0,15.0,17.0,56.20570318818
244.0,33.0,61.0,386.0,14.0,18.0,246.0,48.0,256.0,15.0,17.0,56.23045296475217
244.0,33.0,61.0,386.0,14.0,18.0,246.0,48.0,255.0,14.0,18.0,56.24733772122389
244.0,34.0,60.0,387.0,14.0,18.0,246.0,48.0,255.0,14.0,18.0,56.25110989659306
244.0,34.0,60.0,386.0,13.0,19.0,246.0,48.0,255.0,14.0,18.0,56.27498448804908
244.0,34.0,60.0,386.0,13.0,19.0,247.0,48.0,255.0,15.0,17.0,56.30210899691937
244.0,34.0,60.0,385.0,13.0,19.0,246.0,49.0,255.0,15.0,17.0,56.316300166899175
244.0,34.0,60.0,385.0,13.0,19.0,247.0,49.0,255.0,16.0,16.0,56.33290568678465
244.0,35.0,59.0,386.0,13.0,19.0,247.0,49.0,255.0,16.0,16.0,56.363275219922556
244.0,35.0,59.0,385.0,13.0,19.0,246.0,50.0,255.0,16.0,16.0,56.37450212259389
244.0,36.0,58.0,386.0,13.0,19.0,246.0,50.0,255.0,16.0,16.0,56.40852722569432
244.0,37.0,57.0,387.0,13.0,19.0,246.0,50.0,255.0,16.0,16.0,56.43820843491241
244.0,37.0,57.0,387.0,13.0,19.0,247.0,50.0,255.0,17.0,15.0,56.46044939856385
244.0,37.0,57.0,387.0,13.0,19.0,248.0,50.0,255.0,18.0,14.0,56.468193620861996
244.0,37.0,57.0,388.0,13.0,19.0,248.0,49.0,256.0,18.0,14.0,56.46827512352191
244.0,38.0,56.0,389.0,13.0,19.0,248.0,49.0,256.0,18.0,14.0,56.48559886040778
244.0,38.0,56.0,388.0,12.0,20.0,248.0,49.0,256.0,18.0,14.0,56.48642910284888
243.0,37.0,57.0,388.0,12.0,20.0,248.0,49.0,256.0,18.0,14.0,56.52281094068641
243.0,38.0,56.0,389.0,12.0,20.0,248.0,49.0,256.0,18.0,14.0,56.53153731484866
243.0,38.0,56.0,389.0,12.0,20.0,248.0,49.0,255.0,17.0,15.0,56.56965420563012
243.0,39.0,55.0,390.0,12.0,20.0,248.0,49.0,255.0,17.0,15.0,56.583000815645875
243.0,40.0,54.0,391.0,12.0,20.0,248.0,49.0,255.0,17.0,15.0,56.5935868682501
243.0,40.0,54.0,392.0,12.0,20.0,248.0,48.0,256.0,17.0,15.0,56.62356786927073
243.0,40.0,54.0,392.0,12.0,20.0,248.0,48.0,255.0,16.0,16.0,56.652188640217524
243.0,40.0,54.0,392.0,12.0,20.0,248.0,48.0,254.0,15.0,17.0,56.65681468347298
243.0,40.0,54.0,393.0,12.0,20.0,248.0,47.0,255.0,15.0,17.0,56.65747354692871
243.0,40.0,54.0,394.0,12.0,20.0,248.0,46.0,256.0,15.0,17.0,56.72221218936221
243.0,40.0,54.0,394.0,12.0,20.0,249.0,46.0,256.0,16.0,16.0,56.744826325176845
243.0,41.0,53.0,395.0,12.0,20.0,249.0,46.0,256.0,16.0,16.0,56.758654948474
243.0,41.0,53.0,394.0,11.0,21.0,249.0,46.0,256.0,16.0,16.0,56.77092530249809
244.0,41.0,53.0,394.0,12.0,20.0,249.0,46.0,256.0,16.0,16.0,56.77520859938228
243.0,40.0,54.0,394.0,12.0,20.0,249.0,46.0,256.0,16.0,16.0,56.79112418213434
243.0,40.0,54.0,393.0,11.0,21.0,249.0,46.0,256.0,16.0,16.0,56.85879589727789
242.0,39.0,55.0,393.0,11.0,21.0,249.0,46.0,256.0,16.0,16.0,56.897759170344756
243.0,39.0,55.0,393.0,12.0,20.0,249.0,46.0,256.0,16.0,16.0,56.92515022251326
244.0,39.0,55.0,393.0,13.0,19.0,249.0,46.0,256.0,16.0,16.0,56.9538624964489
244.0,39.0,55.0,393.0,13.0,19.0,249.0,46.0,255.0,15.0,17.0,56.956867768206386
244.0,40.0,54.0,394.0,13.0,19.0,249.0,46.0,255.0,15.0,17.0,56.959615155185396
243.0,39.0,55.0,394.0,13.0,19.0,249.0,46.0,255.0,15.0,17.0,56.961471294821564
243.0,39.0,55.0,394.0,13.0,19.0,250.0,46.0,255.0,16.0,16.0,56.9655460797916
243.0,39.0,55.0,394.0,13.0,19.0,250.0,46.0,254.0,15.0,17.0,56.997032016676755
243.0,39.0,55.0,395.0,13.0,19.0,250.0,45.0,255.0,15.0,17.0,56.999048306116954
243.0,39.0,55.0,395.0,13.0,19.0,251.0,45.0,255.0,16.0,16.0,57.02724343849923
242.0,38.0,56.0,395.0,13.0,19.0,251.0,45.0,255.0,16.0,16.0,57.03547838552845
242.0,38.0,56.0,395.0,13.0,19.0,251.0,45.0,254.0,15.0,17.0,57.04727017809292
242.0,38.0,56.0,394.0,12.0,20.0,251.0,45.0,254.0,15.0,17.0,57.078971379854906
242.0,39.0,55.0,395.0,12.0,20.0,251.0,45.0,254.0,15.0,17.0,57.09784654118418
242.0,39.0,55.0,394.0,12.0,20.0,250.0,46.0,254.0,15.0,17.0,57.113385233001424
242.0,39.0,55.0,393.0,12.0,20.0,249.0,47.0,254.0,15.0,17.0,57.133008569855384
243.0,39.0,55.0,393.0,13.0,19.0,249.0,47.0,254.0,15.0,17.0,57.163757771754746
243.0,39.0,55.0,394.0,13.0,19.0,249.0,46.0,255.0,15.0,17.0,57.207448073063105
243.0,39.0,55.0,394.0,13.0,19.0,250.0,46.0,255.0,16.0,16.0,57.207843760845826
243.0,39.0,55.0,393.0,12.0,20.0,250.0,46.0,255.0,16.0,16.0,57.24120146397457
243.0,39.0,55.0,393.0,12.0,20.0,251.0,46.0,255.0,17.0,15.0,57.24253090630333
243.0,39.0,55.0,392.0,12.0,20.0,250.0,47.0,255.0,17.0,15.0,57.24435913891067
243.0,39.0,55.0,393.0,12.0,20.0,250.0,46.0,256.0,17.0,15.0,57.255517368214505
243.0,40.0,54.0,394.0,12.0,20.0,250.0,46.0,256.0,17.0,15.0,57.26369935820207
242.0,39.0,55.0,394.0,12.0,20.0,250.0,46.0,256.0,17.0,15.0,57.26901432923738
242.0,39.0,55.0,394.0,12.0,20.0,250.0,46.0,255.0,16.0,16.0,57.273753090536246
242.0,39.0,55.0,393.0,12.0,20.0,249.0,47.0,255.0,16.0,16.0,57.298141116940684
242.0,40.0,54.0,394.0,12.0,20.0,249.0,47.0,255.0,16.0,16.0,57.30543002733614
242.0,40.0,54.0,393.0,11.0,21.0,249.0,47.0,255.0,16.0,16.0,57.32010727981964
242.0,40.0,54.0,394.0,11.0,21.0,249.0,46.0,256.0,16.0,16.0,57.35291848483543
242.0,40.0,54.0,393.0,11.0,21.0,248.0,47.0,256.0,16.0,16.0,57.35628889768927
242.0,40.0,54.0,393.0,11.0,21.0,249.0,47.0,256.0,17.0,15.0,57.38795882087039
241.0,39.0,55.0,393.0,11.0,21.0,249.0,47.0,256.0,17.0,15.0,57.40676476936389
240.0,38.0,56.0,393.0,11.0,21.0,249.0,47.0,256.0,17.0,15.0,57.44557488467986
240.0,39.0,55.0,394.0,11.0,21.0,249.0,47.0,256.0,17.0,15.0,57.501112693093496
240.0,39.0,55.0,393.0,11.0,21.0,248.0,48.0,256.0,17.0,15.0,57.50955660363191
240.0,39.0,55.0,394.0,11.0,21.0,248.0,47.0,257.0,17.0,15.0,57.568047302874
240.0,39.0,55.0,393.0,11.0,21.0,247.0,48.0,257.0,17.0,15.0,57.57691740812512
239.0,38.0,56.0,393.0,11.0,21.0,247.0,48.0,257.0,17.0,15.0,57.5818258764273
239.0,38.0,56.0,394.0,11.0,21.0,247.0,47.0,258.0,17.0,15.0,57.65830835338981
240.0,38.0,56.0,394.0,12.0,20.0,247.0,47.0,258.0,17.0,15.0,57.66403863858472
239.0,37.0,57.0,394.0,12.0,20.0,247.0,47.0,258.0,17.0,15.0,57.676203408552276
239.0,37.0,57.0,394.0,12.0,20.0,247.0,47.0,257.0,16.0,16.0,57.685983077076315
239.0,37.0,57.0,393.0,12.0,20.0,246.0,48.0,257.0,16.0,16.0,57.69320119548983
239.0,37.0,57.0,392.0,11.0,21.0,246.0,48.0,257.0,16.0,16.0,57.70619895251455
239.0,38.0,56.0,393.0,11.0,21.0,246.0,48.0,257.0,16.0,16.0,57.70896860357636
238.0,37.0,57.0,393.0,11.0,21.0,246.0,48.0,257.0,16.0,16.0,57.735446424675715
238.0,37.0,57.0,394.0,11.0,21.0,246.0,47.0,258.0,16.0,16.0,57.739494782483966
238.0,37.0,57.0,394.0,11.0,21.0,247.0,47.0,258.0,17.0,15.0,57.74194248439184
239.0,37.0,57.0,394.0,12.0,20.0,247.0,47.0,258.0,17.0,15.0,57.784002757959705
239.0,37.0,57.0,394.0,12.0,20.0,248.0,47.0,258.0,18.0,14.0,57.78578656307361
238.0,36.0,58.0,394.0,12.0,20.0,248.0,47.0,258.0,18.0,14.0,57.788312614239175
238.0,36.0,58.0,395.0,12.0,20.0,248.0,46.0,259.0,18.0,14.0,57.797526014122916
239.0,36.0,58.0,395.0,13.0,19.0,248.0,46.0,259.0,18.0,14.0,57.80672747149493
239.0,36.0,58.0,394.0,13.0,19.0,247.0,47.0,259.0,18.0,14.0,57.81278676991705
239.0,37.0,57.0,395.0,13.0,19.0,247.0,47.0,259.0,18.0,14.0,57.83429606069641
239.0,38.0,56.0,396.0,13.0,19.0,247.0,47.0,259.0,18.0,14.0,57.86014995830711
239.0,38.0,56.0,395.0,12.0,20.0,247.0,47.0,259.0,18.0,14.0,57.874747402682814
239.0,38.0,56.0,394.0,11.0,21.0,247.0,47.0,259.0,18.0,14.0,57.88632574018433
239.0,38.0,56.0,393.0,11.0,21.0,246.0,48.0,259.0,18.0,14.0,57.89893323187565
239.0,38.0,56.0,392.0,11.0,21.0,245.0,49.0,259.0,18.0,14.0,57.92188228497034
239.0,38.0,56.0,391.0,11.0,21.0,244.0,50.0,259.0,18.0,14.0,57.93349367812056
239.0,38.0,56.0,391.0,11.0,21.0,245.0,50.0,259.0,19.0,13.0,57.939420023097135
239.0,38.0,56.0,390.0,11.0,21.0,244.0,51.0,259.0,19.0,13.0,57.96730278912558
239.0,38.0,56.0,391.0,11.0,21.0,244.0,50.0,260.0,19.0,13.0,57.984532134408965
239.0,38.0,56.0,390.0,10.0,22.0,244.0,50.0,260.0,19.0,13.0,57.988410471589006
238.0,37.0,57.0,390.0,10.0,22.0,244.0,50.0,260.0,19.0,13.0,57.995663340601816
239.0,37.0,57.0,390.0,11.0,21.0,244.0,50.0,260.0,19.0,13.0,57.99739153257466
239.0,38.0,56.0,391.0,11.0,21.0,244.0,50.0,260.0,19.0,13.0,58.03296254838963
239.0,38.0,56.0,391.0,11.0,21.0,244.0,50.0,259.0,18.0,14.0,58.05266383456431
239.0,38.0,56.0,390.0,10.0,22.0,244.0,50.0,259.0,18.0,14.0,58.05529271348544
239.0,38.0,56.0,390.0,10.0,22.0,245.0,50.0,259.0,19.0,13.0,58.112566992495104
239.0,39.0,55.0,391.0,10.0,22.0,245.0,50.0,259.0,19.0,13.0,58.11397616507828
239.0,39.0,55.0,392.0,10.0,22.0,245.0,49.0,260.0,19.0,13.0,58.114358862310965
239.0,40.0,54.0,393.0,10.0,22.0,245.0,49.0,260.0,19.0,13.0,58.13265738019797
239.0,40.0,54.0,394.0,10.0,22.0,245.0,48.0,261.0,19.0,13.0,58.13309244153157
239.0,40.0,54.0,394.0,10.0,22.0,245.0,48.0,260.0,18.0,14.0,58.14813939596267
239.0,40.0,54.0,395.0,10.0,22.0,245.0,47.0,261.0,18.0,14.0,58.151839025899285
